,publishedAt,title,tags,categoryId,liveBroadcastContent,defaultLanguage,defaultAudioLanguage,duration,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
91,2026-03-02T18:26:44Z,أسرار الصواريخ الإيرانية: لماذا تعتمد إيران على الصواريخ في حروبها؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'إيران', 'أمريكا', 'ترامب']",24,none,ar,ar,PT14M26S,hd,false,True,{},rectangular,208096,5363,0,288
92,2026-03-02T11:23:07Z,المُخبر الاقتصادي+ | سر توقيت الحرب!,,24,none,ar,ar,PT2M23S,hd,false,False,{},rectangular,432833,14212,0,128
93,2026-03-01T18:00:02Z,هل بدأت الحرب العالمية الثالثة؟,,24,none,ar,ar,PT44S,hd,false,False,{},rectangular,2164497,54260,0,1413
94,2026-03-01T16:30:03Z,المُخبر الاقتصادي+ |  الحرب تشعل النفط؟,,24,none,ar,ar,PT2M25S,hd,false,False,{},rectangular,408724,13373,0,329
95,2026-02-28T14:47:48Z,الحرب على إيران قد تضرب أسواق النفط قبل ساحات القتال,,24,none,ar,ar,PT2M28S,hd,false,False,{},rectangular,892580,25910,0,879
96,2026-02-28T11:56:50Z,ماذا تريد أمريكا من إيران؟,,24,none,ar,ar,PT35S,hd,false,False,{},rectangular,861087,20788,0,500
97,2026-02-28T10:09:50Z,المُخبر الاقتصادي+ | لماذا فضلت إيران الحرب على الاستسلام؟ كيف تلعب أمريكا بنار ستحرق الجميع؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT27M46S,hd,false,True,{},rectangular,1137991,24323,0,1294
98,2026-02-27T18:01:06Z,هل تغيرت المسلسلات السورية الرمضانية بعد سقوط الأسد؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT15M46S,hd,false,True,{},rectangular,162971,4879,0,293
99,2026-02-27T15:00:03Z,قبل سقوط النظام وبعد سقوطه: شاهدوا تكويعة درامية لممثل شاطر,,24,none,ar,ar,PT2M4S,hd,false,False,{},rectangular,110699,2811,0,42
100,2026-02-26T19:01:01Z,السليط الإخباري 2026 | ما هو مسلسلك أو برنامجك المفضل في رمضان 2026؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT9M23S,hd,false,True,{},rectangular,181351,8208,0,281
101,2026-02-26T17:00:02Z,"قصص ""حقيقية"" لتواصل بشري مع كائنات",,24,none,ar,ar,PT2M59S,hd,false,False,{},rectangular,39600,1293,0,70
102,2026-02-25T16:00:03Z,العالم يهدر أكثر من مليار طن من الغذاء سنوياً! #المٌخبر_الاقتصادي #الدولار #الغذاء,,24,none,ar,ar,PT1M57S,hd,false,False,{},rectangular,709619,29660,0,739
103,2026-02-24T18:00:37Z,المُخبر الاقتصادي+ | هل تقضي حرب أمريكا وإسرائيل ضد إيران على رئاسة ترامب وتدمّر المنطقة؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT27M23S,hd,false,True,{},rectangular,794953,17468,0,1097
104,2026-02-24T17:00:02Z,ما رأيك بالمدير الجديد؟,,24,none,ar,ar,PT1M26S,hd,false,False,{},rectangular,36564,965,0,29
105,2026-02-24T15:00:01Z,كيف يمكن أن تُطيح الحرب الأمريكية الإيرانية المحتملة بدونالد ترمب؟ #المخبر_الاقتصادي #دونالد_ترمب,,24,none,ar,ar,PT1M54S,hd,false,False,{},rectangular,1682471,39737,0,791
106,2026-02-24T14:00:02Z,أين أطفال غزة والسودان من رسائل التضامن؟,,24,none,ar,ar,PT47S,hd,false,False,{},rectangular,170158,12588,0,354
107,2026-02-23T18:00:29Z,الجهبذ | كيف يمكن أن تصنع بعض الشعوب ديكتاتوراً؟ وما علاقة مسلسل مولانا؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT20M16S,hd,false,True,{},rectangular,196809,5414,0,601
108,2026-02-23T15:00:02Z,بين الأمس واليوم.. كيف تغيرت أدوار الأم والأب؟,,24,none,ar,ar,PT2M59S,hd,false,False,{},rectangular,221247,10135,0,306
109,2026-02-21T18:00:19Z,المُخبر الاقتصادي+ | كيف تُشعل حرب عالمية في سوق الرقائق الإلكترونية أسعار الهواتف والحواسيب؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT23M2S,hd,false,True,{},rectangular,514500,13212,0,411
110,2026-02-20T15:00:23Z,الجهبذ | هل أنت من جيل الطيبين؟ تعرّف على تصنيفك الآن!,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT17M1S,hd,false,True,{},rectangular,95311,2917,0,237
111,2026-02-20T15:00:02Z,جدال بين جد وابن وحفيد.. من منهم على صواب؟,,24,none,ar,ar,PT1M13S,hd,false,False,{},rectangular,29207,575,0,9
112,2026-02-20T12:00:03Z,بعد الأراضي والبيتكوين، ما هي بوابة الثراء السريع في المستقبل؟,,24,none,ar,ar,PT2M24S,hd,false,False,{},rectangular,97176,3164,0,85
113,2026-02-19T19:00:09Z,السليط الإخباري 2026 | شاهد قبل الحذف، اعتقال نتنياهو ومحاكمة ترمب,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT8M43S,hd,false,True,{},rectangular,190881,8970,0,325
114,2026-02-19T14:00:01Z,لماذا أغضب السياسي الأمريكي الصهيوني راندي فاين المسلمين؟,,24,none,ar,ar,PT41S,hd,false,False,{},rectangular,1116445,30181,0,1067
115,2026-02-18T16:00:02Z,كيف تؤثر إعلانات رمضان على سلوكك الشرائي؟ #المخبر_الاقتصادي #رمضان #إعلانات,,24,none,ar,ar,PT1M10S,hd,false,False,{},rectangular,92685,3945,0,108
116,2026-02-18T15:00:02Z,كيف يقضي أهلنا في غزة والسودان شهر رمضان المبارك؟,,24,none,ar,ar,PT39S,hd,false,False,{},rectangular,57485,3504,0,102
117,2026-02-17T17:59:25Z,المُخبر الاقتصادي+ | كيف اغتالت أمريكا اقتصاد إيران دون حرب؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT37M41S,hd,false,True,{},rectangular,658613,11860,0,589
118,2026-02-17T15:00:02Z,المُخبر الاقتصادي+ | كيف خنقوا إيران؟,,24,none,ar,ar,PT1M18S,hd,false,False,{},rectangular,211898,5818,0,195
119,2026-02-17T13:05:16Z,معلم فرنسي يستغل مهنته للاعتداء جنـ*ـسياً على عشرات الأطفال في 9 دول بينها دول عربية.,,24,none,ar,ar,PT55S,hd,false,False,{},rectangular,217448,9827,0,380
120,2026-02-16T18:00:53Z,الجهبذ | رحلة اللغة الكردية عبر التاريخ,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT14M13S,hd,false,True,{},rectangular,139927,7183,0,1517
121,2026-02-16T15:00:03Z,"هل فعلاً ""نعتزل ما يؤذينا"" أم نعزل أنفسنا عن كل ما يخالف رأينا ويلفت النظر لجانب مختلف من واقعنا؟",,24,none,ar,ar,PT2M58S,hd,false,False,{},rectangular,111030,6038,0,230
122,2026-02-15T15:00:03Z,المُخبر الاقتصادي+ | صدام أمريكي كندي؟,,24,none,ar,ar,PT1M15S,hd,false,False,{},rectangular,1516785,27577,0,653
123,2026-02-15T12:28:35Z,رجل بملابس نسائية,,24,none,ar,ar,PT32S,hd,false,False,{},rectangular,244867,6221,0,152
124,2026-02-14T18:00:19Z,المُخبر الاقتصادي+ | لماذا تخاف أمريكا من اقتراب كندا من الصين؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT18M27S,hd,false,True,{},rectangular,1041675,16200,0,508
125,2026-02-13T17:00:02Z,الجهبذ | الاسم الكردي ممنوع!,,24,none,ar,ar,PT1M38S,hd,false,False,{},rectangular,108613,2862,0,205
126,2026-02-13T14:00:27Z,وعد الذكاء الاصطناعي,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT48S,hd,false,True,{},rectangular,61413,1676,0,28
127,2026-02-12T19:00:02Z,السليط الإخباري 2026 | الفيديوهات اللي تستاهل تخلص الباقة عليها.,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT8M37S,hd,false,True,{},rectangular,214445,8723,0,360
128,2026-02-12T18:00:03Z,أغرب 3 نظريات مؤامرة ما زال البعض يؤمن بها حتى اليوم,,24,none,ar,ar,PT2M32S,hd,false,False,{},rectangular,222045,7302,0,241
129,2026-02-12T16:00:02Z,الجهبذ | غرق المخيمات,,24,none,ar,ar,PT1M25S,hd,false,False,{},rectangular,39006,2465,0,99
130,2026-02-11T16:36:07Z,من بعد ملفات إبستين، هل سمعتم بملفات بيير روبير؟,,24,none,ar,ar,PT43S,hd,false,False,{},rectangular,1417032,42194,0,915
131,2026-02-11T16:00:03Z,"""فصول العباقرة"".. خطة الصين للفوز بسباق الذكاء الاصطناعي #المخبر_الاقتصادي #الصين",,24,none,ar,ar,PT1M22S,hd,false,False,{},rectangular,319582,11937,0,313
132,2026-02-10T18:00:03Z,المُخبر الاقتصادي+ | كيف تجهز الصين 100 ألف عبقري سنوياً للفوز في سباق التكنولوجيا مع أمريكا؟,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم']",24,none,ar,ar,PT17M52S,hd,false,True,{},rectangular,477988,15043,0,962
133,2026-02-09T18:01:00Z,الجهبذ | اليمن بين الشمال والجنوب: تاريخ الانقسام والوحدة والصراع,"['الدحيح', 'AJ+ عربي', 'Eldahih', 'السليط', 'معنى و زيادة', 'السليط الاخباري', 'نيكولاس خوري', 'احمد الغندور', 'AJ+ الدحيح', 'AJ+ كبريت', 'UC-4Kn', 'السليط الاخباري الموسم الرابع', 'نيكولاس خوري السليط الاخباري', 'برامج AJ+', 'برنامج الدحيح الجديد', 'الدحيح رمضان', 'elda7ee7', 'elda7ee7 aj+', 'AJ+', 'مع تميم', 'تميم البرغوثي', 'AJ+ مع تميم', 'اليمن']",24,none,ar,ar,PT11M31S,hd,false,True,{},rectangular,74018,3134,0,805
